0.5	1.0	0.0	0.0	0.5	0.0	0.0	0.0	5.811682843522629e7	1.0	1.0
1.5	1.0	0.0	0.0	0.5	0.0	0.0	0.0	5.8116791242346935e7	1.0	3.0
0.5	1.0	-1.0	0.0	0.5	0.0	0.0	0.0	7.855121470617278e6	0.5	4.0
1.5	1.0	-1.0	0.0	0.5	0.0	0.0	0.0	7.855025730849441e6	0.5	6.0
0.5	1.0	-1.0	0.0	1.5	1.0	-1.0	0.0	95.73976783640683	1.5	2.0
1.5	2.0	-1.0	0.0	0.5	1.0	-1.0	0.0	3.795932046985641e6	1.5	3.0
0.5	1.0	0.0	0.0	1.5	1.0	0.0	0.0	37.19287935644388	0.0	2.0
1.5	2.0	0.0	0.0	0.5	1.0	0.0	0.0	21152.057552054524	2.0	3.0
1.5	1.0	1.0	0.0	0.5	1.0	0.0	0.0	1.1363038977204806e8	0.75	5.0
0.5	1.0	0.0	0.0	1.5	2.0	-1.0	0.0	4.646577491762337e7	0.75	6.0
0.5	1.0	1.0	0.0	1.5	1.0	1.0	0.0	95.73987928032875	1.5	2.0
0.5	1.0	1.0	0.0	1.5	2.0	1.0	0.0	8.590670621946675e7	1.5	3.0
0.5	1.0	1.0	0.0	1.5	2.0	-2.0	0.0	1.6387105978363833e8	0.75	5.0
0.5	1.0	1.0	0.0	1.5	2.0	0.0	0.0	1.136093334543753e8	0.25	6.0
1.5	2.0	-1.0	0.0	1.5	1.0	-1.0	0.0	3.7960277867534775e6	1.5	1.0
2.5	2.0	-1.0	0.0	1.5	1.0	-1.0	0.0	3.7958257400793117e6	1.5	3.0
1.5	2.0	0.0	0.0	1.5	1.0	0.0	0.0	21189.25043141097	2.0	1.0
2.5	2.0	0.0	0.0	1.5	1.0	0.0	0.0	21127.261049717665	2.0	3.0
1.5	1.0	0.0	0.0	1.5	2.0	-1.0	0.0	4.6465737724744014e7	0.75	4.0
1.5	1.0	0.0	0.0	2.5	2.0	-1.0	0.0	4.6465939771418184e7	0.75	6.0
1.5	1.0	1.0	0.0	1.5	2.0	1.0	0.0	8.590661047958747e7	1.5	1.0
1.5	1.0	1.0	0.0	2.5	2.0	1.0	0.0	8.590683335163829e7	1.5	3.0
1.5	1.0	1.0	0.0	1.5	2.0	0.0	0.0	1.1360923771449602e8	0.25	4.0
1.5	1.0	1.0	0.0	2.5	2.0	0.0	0.0	1.136092997038777e8	0.25	6.0
1.5	2.0	-2.0	0.0	2.5	2.0	-2.0	0.0	94.6347736325115	3.3333333333333335	2.0
2.5	3.0	-2.0	0.0	1.5	2.0	-2.0	0.0	3.806493295215561e6	1.6666666666666667	3.0
1.5	2.0	-1.0	0.0	2.5	2.0	-1.0	0.0	202.04667416587472	0.8333333333333334	2.0
2.5	3.0	-1.0	0.0	1.5	2.0	-1.0	0.0	288818.2938795369	2.6666666666666665	3.0
2.5	2.0	0.0	0.0	1.5	2.0	-1.0	0.0	4.648686498579373e7	0.8333333333333334	5.0
2.5	3.0	-2.0	0.0	1.5	2.0	-1.0	0.0	31693.941127955914	1.6666666666666667	6.0
1.5	2.0	0.0	0.0	2.5	2.0	0.0	0.0	61.989381693303585	0.0	2.0
2.5	3.0	0.0	0.0	1.5	2.0	0.0	0.0	31721.796802282333	3.0	3.0
2.5	2.0	1.0	0.0	1.5	2.0	0.0	0.0	2.770240436285772e7	1.25	5.0
1.5	2.0	0.0	0.0	2.5	3.0	-1.0	0.0	4.619810868129589e7	1.0	6.0
1.5	2.0	1.0	0.0	2.5	2.0	1.0	0.0	222.87205082178116	0.8333333333333334	2.0
2.5	3.0	1.0	0.0	1.5	2.0	1.0	0.0	31690.345401391387	2.6666666666666665	3.0
2.5	2.0	2.0	0.0	1.5	2.0	1.0	0.0	8.592774431887168e7	1.25	5.0
1.5	2.0	1.0	0.0	2.5	3.0	0.0	0.0	2.767090543810626e7	0.5	6.0
1.5	2.0	2.0	0.0	2.5	2.0	2.0	0.0	94.63367572426796	3.3333333333333335	2.0
1.5	2.0	2.0	0.0	2.5	3.0	2.0	0.0	5.3064430321807325e7	1.6666666666666667	3.0
1.5	2.0	2.0	0.0	2.5	3.0	-3.0	0.0	1.6386047722015166e8	0.8333333333333334	5.0
1.5	2.0	2.0	0.0	2.5	3.0	1.0	0.0	8.589614860714601e7	0.16666666666666666	6.0
2.5	3.0	-2.0	0.0	2.5	2.0	-2.0	0.0	3.8065879299891936e6	1.6666666666666667	1.0
3.5	3.0	-2.0	0.0	2.5	2.0	-2.0	0.0	3.806402862177438e6	1.6666666666666667	3.0
2.5	3.0	-1.0	0.0	2.5	2.0	-1.0	0.0	289020.3405537028	2.6666666666666665	1.0
3.5	3.0	-1.0	0.0	2.5	2.0	-1.0	0.0	288702.52482338063	2.6666666666666665	3.0
2.5	3.0	-2.0	0.0	2.5	2.0	-1.0	0.0	31895.98780212179	1.6666666666666667	4.0
3.5	3.0	-2.0	0.0	2.5	2.0	-1.0	0.0	31710.919990366325	1.6666666666666667	6.0
2.5	3.0	0.0	0.0	2.5	2.0	0.0	0.0	31783.786183975637	3.0	1.0
3.5	3.0	0.0	0.0	2.5	2.0	0.0	0.0	31696.99842837453	3.0	3.0
2.5	2.0	0.0	0.0	2.5	3.0	-1.0	0.0	4.61980466919142e7	1.0	4.0
2.5	2.0	0.0	0.0	3.5	3.0	-1.0	0.0	4.619836450764452e7	1.0	6.0
2.5	3.0	1.0	0.0	2.5	2.0	1.0	0.0	31913.217452213168	2.6666666666666665	1.0
3.5	3.0	1.0	0.0	2.5	2.0	1.0	0.0	31713.58510057628	2.6666666666666665	3.0
2.5	2.0	1.0	0.0	2.5	3.0	0.0	0.0	2.767068256605544e7	0.5	4.0
2.5	2.0	1.0	0.0	3.5	3.0	0.0	0.0	2.767076935381104e7	0.5	6.0
2.5	2.0	2.0	0.0	2.5	3.0	2.0	0.0	5.30643356881316e7	1.6666666666666667	1.0
2.5	2.0	2.0	0.0	3.5	3.0	2.0	0.0	5.3064650913991794e7	1.6666666666666667	3.0
2.5	2.0	2.0	0.0	2.5	3.0	1.0	0.0	8.589605397347029e7	0.16666666666666666	4.0
2.5	2.0	2.0	0.0	3.5	3.0	1.0	0.0	8.589625360582192e7	0.16666666666666666	6.0
2.5	3.0	-3.0	0.0	3.5	3.0	-3.0	0.0	109.64735274389386	5.25	2.0
3.5	4.0	-3.0	0.0	2.5	3.0	-3.0	0.0	1.2666619536140058e6	1.75	3.0
2.5	3.0	-2.0	0.0	3.5	3.0	-2.0	0.0	185.06781175546348	2.3333333333333335	2.0
3.5	4.0	-2.0	0.0	2.5	3.0	-2.0	0.0	42277.15576966293	3.0	3.0
3.5	3.0	-1.0	0.0	2.5	3.0	-2.0	0.0	256806.53702125885	0.875	5.0
2.5	3.0	-2.0	0.0	3.5	4.0	-3.0	0.0	2.508116045034254e6	2.625	6.0
2.5	3.0	-1.0	0.0	3.5	3.0	-1.0	0.0	317.8157303221524	0.5833333333333334	2.0
3.5	4.0	-1.0	0.0	2.5	3.0	-1.0	0.0	42258.93482158333	3.75	3.0
3.5	3.0	0.0	0.0	2.5	3.0	-1.0	0.0	4.6229743690342575e7	1.4583333333333333	5.0
2.5	3.0	-1.0	0.0	3.5	4.0	-2.0	0.0	214847.19698191807	1.875	6.0
2.5	3.0	0.0	0.0	3.5	3.0	0.0	0.0	86.78775560110807	0.0	2.0
3.5	4.0	0.0	0.0	2.5	3.0	0.0	0.0	42291.4268257916	4.0	3.0
3.5	3.0	1.0	0.0	2.5	3.0	0.0	0.0	2.7702396151156016e7	1.75	5.0
2.5	3.0	0.0	0.0	3.5	4.0	-1.0	0.0	4.618757154327659e7	1.25	6.0
2.5	3.0	1.0	0.0	3.5	3.0	1.0	0.0	199.6323516368866	0.5833333333333334	2.0
3.5	4.0	1.0	0.0	2.5	3.0	1.0	0.0	42276.76214931905	3.75	3.0
3.5	3.0	2.0	0.0	2.5	3.0	1.0	0.0	3.283140305947849e7	1.75	5.0
2.5	3.0	1.0	0.0	3.5	4.0	0.0	0.0	2.766030435668186e7	0.75	6.0
2.5	3.0	2.0	0.0	3.5	3.0	2.0	0.0	315.2258601933718	2.3333333333333335	2.0
3.5	4.0	2.0	0.0	2.5	3.0	2.0	0.0	42259.57591238618	3.0	3.0
3.5	3.0	3.0	0.0	2.5	3.0	2.0	0.0	5.309603620780727e7	1.4583333333333333	5.0
2.5	3.0	2.0	0.0	3.5	4.0	1.0	0.0	3.2789441523189366e7	0.375	6.0
2.5	3.0	3.0	0.0	3.5	3.0	3.0	0.0	109.64128938317299	5.25	2.0
2.5	3.0	3.0	0.0	3.5	4.0	3.0	0.0	5.295959909645264e7	1.75	3.0
2.5	3.0	3.0	0.0	3.5	4.0	-4.0	0.0	1.6384990456441694e8	0.875	5.0
2.5	3.0	3.0	0.0	3.5	4.0	2.0	0.0	5.305388627318427e7	0.125	6.0
3.5	4.0	-3.0	0.0	3.5	3.0	-3.0	0.0	1.2667716009667497e6	1.75	1.0
3.5	4.0	-2.0	0.0	3.5	3.0	-2.0	0.0	42462.223581418395	3.0	1.0
3.5	3.0	-2.0	0.0	3.5	4.0	-3.0	0.0	2.5079309772224985e6	2.625	4.0
3.5	4.0	-1.0	0.0	3.5	3.0	-1.0	0.0	42576.75055190548	3.75	1.0
3.5	3.0	-1.0	0.0	3.5	4.0	-2.0	0.0	214529.3812515959	1.875	4.0
3.5	4.0	0.0	0.0	3.5	3.0	0.0	0.0	42378.214581392705	4.0	1.0
3.5	3.0	0.0	0.0	3.5	4.0	-1.0	0.0	4.6187484755520985e7	1.25	4.0
3.5	4.0	1.0	0.0	3.5	3.0	1.0	0.0	42476.39450095594	3.75	1.0
3.5	3.0	1.0	0.0	3.5	4.0	0.0	0.0	2.7660104724330224e7	0.75	4.0
3.5	4.0	2.0	0.0	3.5	3.0	2.0	0.0	42574.80177257955	3.0	1.0
3.5	3.0	2.0	0.0	3.5	4.0	1.0	0.0	3.2789126297329172e7	0.375	4.0
3.5	3.0	3.0	0.0	3.5	4.0	3.0	0.0	5.2959489455163255e7	1.75	1.0
3.5	3.0	3.0	0.0	3.5	4.0	2.0	0.0	5.305377663189489e7	0.125	4.0
