3.5	3.0	1.0	1.0	2.5	2.0	1.0	1.0	31713.57981108129	2.6666666666666665	3.0
2.5	2.0	1.0	1.0	2.5	3.0	0.0	1.0	3.507930968792949e7	0.5	4.0
2.5	2.0	1.0	1.0	3.5	3.0	0.0	1.0	3.507939647333301e7	0.5	6.0
2.5	2.0	2.0	1.0	2.5	3.0	2.0	1.0	3.1980640212293833e7	1.6666666666666667	1.0
2.5	2.0	2.0	1.0	3.5	3.0	2.0	1.0	3.1980954563089818e7	1.6666666666666667	3.0
2.5	2.0	2.0	1.0	2.5	3.0	1.0	1.0	6.492325249645585e7	0.16666666666666666	4.0
2.5	2.0	2.0	1.0	3.5	3.0	1.0	1.0	6.4923452633283496e7	0.16666666666666666	6.0
2.5	3.0	-3.0	1.0	3.5	3.0	-3.0	1.0	109.3556379377842	5.25	2.0
3.5	4.0	-3.0	1.0	2.5	3.0	-3.0	1.0	1.0580905549434219e6	1.75	3.0
2.5	3.0	-2.0	1.0	3.5	3.0	-2.0	1.0	184.48457308486104	2.3333333333333335	2.0
3.5	4.0	-2.0	1.0	2.5	3.0	-2.0	1.0	42277.24037190899	3.0	3.0
3.5	3.0	-1.0	1.0	2.5	3.0	-2.0	1.0	313122.32360905595	0.875	5.0
2.5	3.0	-2.0	1.0	3.5	4.0	-3.0	1.0	4.492924115845779e6	2.625	6.0
2.5	3.0	-1.0	1.0	3.5	3.0	-1.0	1.0	318.6919309552759	0.5833333333333334	2.0
3.5	4.0	-1.0	1.0	2.5	3.0	-1.0	1.0	42258.79725375585	3.75	3.0
3.5	3.0	0.0	1.0	2.5	3.0	-1.0	1.0	4.570797635063512e7	1.4583333333333333	5.0
2.5	3.0	-1.0	1.0	3.5	4.0	-2.0	1.0	271163.77516810223	1.875	6.0
2.5	3.0	0.0	1.0	3.5	3.0	0.0	1.0	86.78540351986885	0.0	2.0
3.5	4.0	0.0	1.0	2.5	3.0	0.0	1.0	42291.621377408504	4.0	3.0
3.5	3.0	1.0	1.0	2.5	3.0	0.0	1.0	3.511102326774057e7	1.75	5.0
2.5	3.0	0.0	1.0	3.5	4.0	-1.0	1.0	4.566580433878488e7	1.25	6.0
2.5	3.0	1.0	1.0	3.5	3.0	1.0	1.0	200.136827647686	0.5833333333333334	2.0
3.5	4.0	1.0	1.0	2.5	3.0	1.0	1.0	42276.48553305864	3.75	3.0
3.5	3.0	2.0	1.0	2.5	3.0	1.0	1.0	3.294229793336603e7	1.75	5.0
2.5	3.0	1.0	1.0	3.5	4.0	0.0	1.0	3.506893178319081e7	0.75	6.0
2.5	3.0	2.0	1.0	3.5	3.0	2.0	1.0	314.3507959842682	2.3333333333333335	2.0
